Jan Feb Mar Apr Mai Jun Jul Aug Sep Okt Nov Dez
0 0 0 20.39 11.89 45.49 87.59 42.69 16.19 12.59 27.19 0
1.29 11.69 0 5.39 25.49 26.89 79.19 29.99 1.99 15.49 12.19 0
0 0 0 16.19 20.89 19.59 22.29 27.89 16.89 0 0.69 0
0 0 2.79 10.69 6.29 54.89 70.39 120.59 13.39 16.39 11.79 2.59
6.49 0 0 0 20.59 54.09 53.09 23.59 11.09 40.49 23.39 0
0.99 2.89 0 3.29 19.79 26.59 38.79 38.09 19.09 16.19 10.49 6.09
0 0 14.89 0 26.39 90.39 13.59 19.79 19.89 2.29 5.49 9.79
1.59 0 0 0 20.19 19.49 50.19 52.59 6.29 14.19 0 3.49
0 0 5.99 1.09 15.09 21.29 104.29 40.69 48.99 19.79 7.29 16.29
0 4.29 0 0 6.09 13.49 57.89 22.09 65.59 31.19 4.19 0.89
0 0 0 0 36.59 45.99 19.09 37.89 56.69 32.19 36.89 9.19
5.69 0 0 0 1.59 28.89 63.69 78.09 26.49 39.39 0 0
8.79 0 0 0 13.59 37.49 62.09 6.99 66.09 22.89 13.39 20.89
7.09 0 2.29 0.39 17.89 18.09 33.99 50.49 17.19 37.99 34.69 21.09
7.49 0 4.19 2.79 11.79 4.19 19.19 59.79 48.69 15.59 3.29 2.99
0 7.89 0 12.89 20.69 35.59 49.29 25.19 32.09 33.49 27.59 10.99
4.49 7.09 0 20.99 23.09 28.89 47.69 86.79 30.69 4.79 16.09 1.29
6.69 4.39 0 5.59 13.89 58.69 58.09 45.39 25.09 12.19 20.59 19.79
0.59 0 0 3.09 15.49 75.79 73.69 69.89 35.89 35.09 12.59 6.89
0 0 0 2.29 10.69 63.79 38.69 29.19 26.69 5.69 17.19 0
6.19 0 0.49 0 27.99 36.59 61.89 50.29 52.99 24.79 2.09 7.29
2.69 0.99 1.99 0 17.09 33.19 43.19 50.49 27.59 24.39 24.39 14.19
0 0 0 0 34.69 44.69 9.99 40.29 5.19 0 4.09 1.29
0 0 0 11.59 31.99 48.69 43.39 31.49 26.49 4.69 9.09 0
0 0 0 0 3.29 66.59 9.59 57.79 32.29 14.79 9.29 0
8.69 0 0 20.09 12.79 29.29 39.79 69.39 17.59 21.49 9.89 5.49
10.59 0 0 8.09 35.49 31.79 74.29 13.39 36.69 32.59 10.49 0.49
0 0 0.39 3.59 47.29 1.69 27.29 81.99 31.59 11.59 13.59 4.79
3.39 0 1.29 6.99 11.49 20.69 12.09 8.09 25.69 4.29 27.59 15.89
0 0 2.59 0 32.29 29.79 56.09 96.39 21.39 29.59 11.69 6.89
14.49 0 10.59 0.79 28.99 64.99 68.09 54.39 56.59 28.09 6.49 5.39
0 0 0 3.99 6.69 32.99 26.59 67.29 31.09 13.89 11.59 4.79
0 0 8.69 8.79 24.09 13.19 19.19 36.79 33.69 42.79 18.59 13.79
12.89 5.89 0 0.19 11.79 42.59 36.79 61.49 71.19 35.29 22.19 22.39
5.94 4.94 2.21 4.9 31.87 32.38 48.86 64.29 31.23 40.26 8.08 15.7
13.5 4.87 3.25 6.72 28.07 9.98 7.78 8.23 20.7 9.61 16.76 12.12
6.16 4.84 2.4 10.25 18.07 23.99 51.37 67.11 12.88 15.64 7.7 17.32
2.82 3.48 3.27 13.8 8.75 71.63 34.61 26.04 19.24 32.1 6.82 5.83
7.56 2.69 9.79 11.9 18.14 12.73 18.01 27.95 79.65 11.76 18.79 6.28
6.45 2.43 3.39 14.84 18.85 56.78 13.83 15.02 18.24 14.7 5.93 12.28
1.22 5.89 12.59 9.68 21.76 32.43 30.33 19.19 23.65 14.69 15.61 6
2.51 6.79 6.8 12.34 10.83 16.4 16.68 24.74 41.88 11.35 11.29 10.65
1.47 7.85 1.39 9.9 19.39 43.08 11.23 14.95 25.62 24 11.93 5.37
6.26 4.82 6.29 14.51 21.8 33.37 26.79 26.29 27.37 32.04 23.33 13.39
6.69 10.18 12.2 12.11 33.58 51.43 22.16 39.45 13.46 17.48 10.83 5.31
2.89 3.74 16.37 5.55 9 20.61 48.42 11.28 24.33 25.11 12.33 14.33
8.02 2.58 2.74 4.33 24.54 18.27 19.78 24.3 13.9 23.23 11.56 7.45
5.76 7.32 8.95 5.65 29.65 22.61 21.41 11.73 15.96 26.09 13.19 8.17
12.51 7.02 9.3 11.11 44.4 20.61 12.49 5.28 44.65 28.66 8.9 8.66
1.82 5.95 1.31 4.83 15.8 67.66 61.62 27.16 23.26 29.12 13.8 2.8
7.98 6.58 5.19 14.9 1.74 23.91 30.6 25.51 9.58 20.01 3.25 7.3
4.99 8.74 4.34 7.51 40.74 18.79 11.35 51.4 36.05 12.83 9.07 4.06
6.81 5.14 9.81 7.88 12.78 30.47 39.92 32.37 33.58 15.11 20.14 7.01
4.45 12.21 9.2 9.3 29.13 41.43 11.2 14.81 60.86 31.29 6.13 4.16
8.7 7.51 1.07 15.87 16.44 24.8 40.01 41.63 26.91 33.13 12.87 10.16
4.49 2.35 1.37 8.9 38.71 29.63 20.02 33.81 48.81 16.91 3.96 2.72
2.79 0.83 5.02 16.5 23.85 11.99 9.76 20.1 26.44 14.12 18.39 4.85
9.58 15 7.31 4.43 6.67 25.01 17.55 20 22.39 3.09 5.57 1.87
5.07 6.32 7.34 23.27 38.65 21.96 42.43 36.74 38.78 12.53 4.75 15.52
4 1.41 11.47 7.55 33.35 27.34 41.57 47.22 44.17 21.35 31.48 4.28
3.67 1.48 4.05 17.37 21.01 11.63 65.81 55.68 15.78 29.39 20.66 3.87
1.3 1.73 3.99 7.81 12.78 15.58 29.22 122.08 75.52 18.63 19.91 8.55
17.66 2.7 5 12.14 26.59 31.73 59.41 24.82 48.3 23.27 9.88 7.73
8.55 7.76 14.67 16.32 9.76 15.58 71.35 48.51 31.83 11.82 16.69 1.74
6.36 0.47 7.84 7.58 28.17 12.96 16.37 23.6 36.49 32.09 7.22 2.65
4.26 1.61 2.64 13.86 54.94 17.74 32.41 18.57 26.06 27.03 18.27 4.75
5.54 4.13 7.68 11.53 7.36 20.85 16.13 49.1 21.38 38.47 12.16 5.79
7.52 4.35 4.35 20.4 11.76 26.39 14.39 50.42 23.18 23.99 5.68 6.42
2.02 3.43 3.05 7.97 30.77 37.75 71.72 21.21 32.45 20.63 22.85 7.61
1.89 11.16 6.85 16.96 5.3 21.23 40.81 29.97 26.64 20.64 15.98 3.15
8.55 5.55 9.52 11.95 22.3 30.02 18.64 21.65 21.98 20.9 9.14 12.29
5.99 2.78 6.63 9.32 28.07 16.48 38.37 33.16 8.21 9.4 9.2 7.17
9.7 4.87 5.34 19.03 21.16 11.72 30.75 21.69 49.57 19.86 4.36 1.93
7.47 1.91 6.32 17.26 19.75 15.19 37.86 62.38 18.57 11.74 14.89 8.09
8.7 7.51 1.07 15.87 16.44 24.8 40.01 41.63 26.91 33.13 12.87 10.16
4.49 2.35 1.37 8.9 38.71 29.63 20.02 33.81 48.81 16.91 3.96 2.72
2.79 0.83 5.02 16.5 23.85 11.99 9.76 20.1 26.44 14.12 18.39 4.85
9.58 15 7.31 4.43 6.67 25.01 17.55 20 22.39 3.09 5.57 1.87
5.07 6.32 7.34 23.27 38.65 21.96 42.43 36.74 38.78 12.53 4.75 15.52
4 1.41 11.47 7.55 33.35 27.34 41.57 47.22 44.17 21.35 31.48 4.28
3.67 1.48 4.05 17.37 21.01 11.63 65.81 55.68 15.78 29.39 20.66 3.87
1.3 1.73 3.99 7.81 12.78 15.58 29.22 122.08 75.52 18.63 19.91 8.55
17.66 2.7 5 12.14 26.59 31.73 59.41 24.82 48.3 23.27 9.88 7.73
8.55 7.76 14.67 16.32 9.76 15.58 71.35 48.51 31.83 11.82 16.69 1.74
6.36 0.47 7.84 7.58 28.17 12.96 16.37 23.6 36.49 32.09 7.22 2.65
4.26 1.61 2.64 13.86 54.94 17.74 32.41 18.57 26.06 27.03 18.27 4.75
5.54 4.13 7.68 11.53 7.36 20.85 16.13 49.1 21.38 38.47 12.16 5.79
7.52 4.35 4.35 20.4 11.76 26.39 14.39 50.42 23.18 23.99 5.68 6.42
2.02 3.43 3.05 7.97 30.77 37.75 71.72 21.21 32.45 20.63 22.85 7.61
1.89 11.16 6.85 16.96 5.3 21.23 40.81 29.97 26.64 20.64 15.98 3.15
8.55 5.55 9.52 11.95 22.3 30.02 18.64 21.65 21.98 20.9 9.14 12.29
5.99 2.78 6.63 9.32 28.07 16.48 38.37 33.16 8.21 9.4 9.2 7.17
9.7 4.87 5.34 19.03 21.16 11.72 30.75 21.69 49.57 19.86 4.36 1.93
7.47 1.91 6.32 17.26 19.75 15.19 37.86 62.38 18.57 11.74 14.89 8.09
8.7 7.51 1.07 15.87 16.44 24.8 40.01 41.63 26.91 33.13 12.87 10.16
4.49 2.35 1.37 8.9 38.71 29.63 20.02 33.81 48.81 16.91 3.96 2.72
2.79 0.83 5.02 16.5 23.85 11.99 9.76 20.1 26.44 14.12 18.39 4.85
9.58 15 7.31 4.43 6.67 25.01 17.55 20 22.39 3.09 5.57 1.87
5.07 6.32 7.34 23.27 38.65 21.96 42.43 36.74 38.78 12.53 4.75 15.52
4 1.41 11.47 7.55 33.35 27.34 41.57 47.22 44.17 21.35 31.48 4.28
3.67 1.48 4.05 17.37 21.01 11.63 65.81 55.68 15.78 29.39 20.66 3.87
1.3 1.73 3.99 7.81 12.78 15.58 29.22 122.08 75.52 18.63 19.91 8.55
17.66 2.7 5 12.14 26.59 31.73 59.41 24.82 48.3 23.27 9.88 7.73
8.55 7.76 14.67 16.32 9.76 15.58 71.35 48.51 31.83 11.82 16.69 1.74
6.36 0.47 7.84 7.58 28.17 12.96 16.37 23.6 36.49 32.09 7.22 2.65
4.26 1.61 2.64 13.86 54.94 17.74 32.41 18.57 26.06 27.03 18.27 4.75
5.54 4.13 7.68 11.53 7.36 20.85 16.13 49.1 21.38 38.47 12.16 5.79
7.52 4.35 4.35 20.4 11.76 26.39 14.39 50.42 23.18 23.99 5.68 6.42
2.02 3.43 3.05 7.97 30.77 37.75 71.72 21.21 32.45 20.63 22.85 7.61
1.89 11.16 6.85 16.96 5.3 21.23 40.81 29.97 26.64 20.64 15.98 3.15
8.55 5.55 9.52 11.95 22.3 30.02 18.64 21.65 21.98 20.9 9.14 12.29
5.99 2.78 6.63 9.32 28.07 16.48 38.37 33.16 8.21 9.4 9.2 7.17
9.7 4.87 5.34 19.03 21.16 11.72 30.75 21.69 49.57 19.86 4.36 1.93
7.47 1.91 6.32 17.26 19.75 15.19 37.86 62.38 18.57 11.74 14.89 8.09
8.7 7.51 1.07 15.87 16.44 24.8 40.01 41.63 26.91 33.13 12.87 10.16
4.49 2.35 1.37 8.9 38.71 29.63 20.02 33.81 48.81 16.91 3.96 2.72
2.79 0.83 5.02 16.5 23.85 11.99 9.76 20.1 26.44 14.12 18.39 4.85
9.58 15 7.31 4.43 6.67 25.01 17.55 20 22.39 3.09 5.57 1.87
5.07 6.32 7.34 23.27 38.65 21.96 42.43 36.74 38.78 12.53 4.75 15.52
4 1.41 11.47 7.55 33.35 27.34 41.57 47.22 44.17 21.35 31.48 4.28
3.67 1.48 4.05 17.37 21.01 11.63 65.81 55.68 15.78 29.39 20.66 3.87
1.3 1.73 3.99 7.81 12.78 15.58 29.22 122.08 75.52 18.63 19.91 8.55
17.66 2.7 5 12.14 26.59 31.73 59.41 24.82 48.3 23.27 9.88 7.73
8.55 7.76 14.67 16.32 9.76 15.58 71.35 48.51 31.83 11.82 16.69 1.74
6.36 0.47 7.84 7.58 28.17 12.96 16.37 23.6 36.49 32.09 7.22 2.65
4.26 1.61 2.64 13.86 54.94 17.74 32.41 18.57 26.06 27.03 18.27 4.75
5.54 4.13 7.68 11.53 7.36 20.85 16.13 49.1 21.38 38.47 12.16 5.79
7.52 4.35 4.35 20.4 11.76 26.39 14.39 50.42 23.18 23.99 5.68 6.42
2.02 3.43 3.05 7.97 30.77 37.75 71.72 21.21 32.45 20.63 22.85 7.61
1.89 11.16 6.85 16.96 5.3 21.23 40.81 29.97 26.64 20.64 15.98 3.15
8.55 5.55 9.52 11.95 22.3 30.02 18.64 21.65 21.98 20.9 9.14 12.29
5.99 2.78 6.63 9.32 28.07 16.48 38.37 33.16 8.21 9.4 9.2 7.17
9.7 4.87 5.34 19.03 21.16 11.72 30.75 21.69 49.57 19.86 4.36 1.93
7.47 1.91 6.32 17.26 19.75 15.19 37.86 62.38 18.57 11.74 14.89 8.09
8.7 7.51 1.07 15.87 16.44 24.8 40.01 41.63 26.91 33.13 12.87 10.16
4.49 2.35 1.37 8.9 38.71 29.63 20.02 33.81 48.81 16.91 3.96 2.72
2.79 0.83 5.02 16.5 23.85 11.99 9.76 20.1 26.44 14.12 18.39 4.85
9.58 15 7.31 4.43 6.67 25.01 17.55 20 22.39 3.09 5.57 1.87
5.07 6.32 7.34 23.27 38.65 21.96 42.43 36.74 38.78 12.53 4.75 15.52
4 1.41 11.47 7.55 33.35 27.34 41.57 47.22 44.17 21.35 31.48 4.28
3.67 1.48 4.05 17.37 21.01 11.63 65.81 55.68 15.78 29.39 20.66 3.87
1.3 1.73 3.99 7.81 12.78 15.58 29.22 122.08 75.52 18.63 19.91 8.55
17.66 2.7 5 12.14 26.59 31.73 59.41 24.82 48.3 23.27 9.88 7.73
8.55 7.76 14.67 16.32 9.76 15.58 71.35 48.51 31.83 11.82 16.69 1.74
6.36 0.47 7.84 7.58 28.17 12.96 16.37 23.6 36.49 32.09 7.22 2.65
4.26 1.61 2.64 13.86 54.94 17.74 32.41 18.57 26.06 27.03 18.27 4.75
5.54 4.13 7.68 11.53 7.36 20.85 16.13 49.1 21.38 38.47 12.16 5.79
7.52 4.35 4.35 20.4 11.76 26.39 14.39 50.42 23.18 23.99 5.68 6.42
2.02 3.43 3.05 7.97 30.77 37.75 71.72 21.21 32.45 20.63 22.85 7.61
1.89 11.16 6.85 16.96 5.3 21.23 40.81 29.97 26.64 20.64 15.98 3.15
8.55 5.55 9.52 11.95 22.3 30.02 18.64 21.65 21.98 20.9 9.14 12.29
5.99 2.78 6.63 9.32 28.07 16.48 38.37 33.16 8.21 9.4 9.2 7.17
9.7 4.87 5.34 19.03 21.16 11.72 30.75 21.69 49.57 19.86 4.36 1.93
7.47 1.91 6.32 17.26 19.75 15.19 37.86 62.38 18.57 11.74 14.89 8.09
8.7 7.51 1.07 15.87 16.44 24.8 40.01 41.63 26.91 33.13 12.87 10.16
4.49 2.35 1.37 8.9 38.71 29.63 20.02 33.81 48.81 16.91 3.96 2.72
2.79 0.83 5.02 16.5 23.85 11.99 9.76 20.1 26.44 14.12 18.39 4.85
9.58 15 7.31 4.43 6.67 25.01 17.55 20 22.39 3.09 5.57 1.87
5.07 6.32 7.34 23.27 38.65 21.96 42.43 36.74 38.78 12.53 4.75 15.52
4 1.41 11.47 7.55 33.35 27.34 41.57 47.22 44.17 21.35 31.48 4.28
3.67 1.48 4.05 17.37 21.01 11.63 65.81 55.68 15.78 29.39 20.66 3.87
1.3 1.73 3.99 7.81 12.78 15.58 29.22 122.08 75.52 18.63 19.91 8.55
17.66 2.7 5 12.14 26.59 31.73 59.41 24.82 48.3 23.27 9.88 7.73
8.55 7.76 14.67 16.32 9.76 15.58 71.35 48.51 31.83 11.82 16.69 1.74
6.36 0.47 7.84 7.58 28.17 12.96 16.37 23.6 36.49 32.09 7.22 2.65
4.26 1.61 2.64 13.86 54.94 17.74 32.41 18.57 26.06 27.03 18.27 4.75
5.54 4.13 7.68 11.53 7.36 20.85 16.13 49.1 21.38 38.47 12.16 5.79
7.52 4.35 4.35 20.4 11.76 26.39 14.39 50.42 23.18 23.99 5.68 6.42
2.02 3.43 3.05 7.97 30.77 37.75 71.72 21.21 32.45 20.63 22.85 7.61
1.89 11.16 6.85 16.96 5.3 21.23 40.81 29.97 26.64 20.64 15.98 3.15
8.55 5.55 9.52 11.95 22.3 30.02 18.64 21.65 21.98 20.9 9.14 12.29
5.99 2.78 6.63 9.32 28.07 16.48 38.37 33.16 8.21 9.4 9.2 7.17
9.7 4.87 5.34 19.03 21.16 11.72 30.75 21.69 49.57 19.86 4.36 1.93
7.47 1.91 6.32 17.26 19.75 15.19 37.86 62.38 18.57 11.74 14.89 8.09
8.7 7.51 1.07 15.87 16.44 24.8 40.01 41.63 26.91 33.13 12.87 10.16
4.49 2.35 1.37 8.9 38.71 29.63 20.02 33.81 48.81 16.91 3.96 2.72
2.79 0.83 5.02 16.5 23.85 11.99 9.76 20.1 26.44 14.12 18.39 4.85
9.58 15 7.31 4.43 6.67 25.01 17.55 20 22.39 3.09 5.57 1.87
5.07 6.32 7.34 23.27 38.65 21.96 42.43 36.74 38.78 12.53 4.75 15.52
4 1.41 11.47 7.55 33.35 27.34 41.57 47.22 44.17 21.35 31.48 4.28
3.67 1.48 4.05 17.37 21.01 11.63 65.81 55.68 15.78 29.39 20.66 3.87
1.3 1.73 3.99 7.81 12.78 15.58 29.22 122.08 75.52 18.63 19.91 8.55
17.66 2.7 5 12.14 26.59 31.73 59.41 24.82 48.3 23.27 9.88 7.73
8.55 7.76 14.67 16.32 9.76 15.58 71.35 48.51 31.83 11.82 16.69 1.74
6.36 0.47 7.84 7.58 28.17 12.96 16.37 23.6 36.49 32.09 7.22 2.65
4.26 1.61 2.64 13.86 54.94 17.74 32.41 18.57 26.06 27.03 18.27 4.75
5.54 4.13 7.68 11.53 7.36 20.85 16.13 49.1 21.38 38.47 12.16 5.79
7.52 4.35 4.35 20.4 11.76 26.39 14.39 50.42 23.18 23.99 5.68 6.42
2.02 3.43 3.05 7.97 30.77 37.75 71.72 21.21 32.45 20.63 22.85 7.61
1.89 11.16 6.85 16.96 5.3 21.23 40.81 29.97 26.64 20.64 15.98 3.15
8.55 5.55 9.52 11.95 22.3 30.02 18.64 21.65 21.98 20.9 9.14 12.29
5.99 2.78 6.63 9.32 28.07 16.48 38.37 33.16 8.21 9.4 9.2 7.17
9.7 4.87 5.34 19.03 21.16 11.72 30.75 21.69 49.57 19.86 4.36 1.93
7.47 1.91 6.32 17.26 19.75 15.19 37.86 62.38 18.57 11.74 14.89 8.09
8.7 7.51 1.07 15.87 16.44 24.8 40.01 41.63 26.91 33.13 12.87 10.16
4.49 2.35 1.37 8.9 38.71 29.63 20.02 33.81 48.81 16.91 3.96 2.72
2.79 0.83 5.02 16.5 23.85 11.99 9.76 20.1 26.44 14.12 18.39 4.85
9.58 15 7.31 4.43 6.67 25.01 17.55 20 22.39 3.09 5.57 1.87
5.07 6.32 7.34 23.27 38.65 21.96 42.43 36.74 38.78 12.53 4.75 15.52
4 1.41 11.47 7.55 33.35 27.34 41.57 47.22 44.17 21.35 31.48 4.28
3.67 1.48 4.05 17.37 21.01 11.63 65.81 55.68 15.78 29.39 20.66 3.87
1.3 1.73 3.99 7.81 12.78 15.58 29.22 122.08 75.52 18.63 19.91 8.55
17.66 2.7 5 12.14 26.59 31.73 59.41 24.82 48.3 23.27 9.88 7.73
8.55 7.76 14.67 16.32 9.76 15.58 71.35 48.51 31.83 11.82 16.69 1.74
6.36 0.47 7.84 7.58 28.17 12.96 16.37 23.6 36.49 32.09 7.22 2.65
4.26 1.61 2.64 13.86 54.94 17.74 32.41 18.57 26.06 27.03 18.27 4.75
5.54 4.13 7.68 11.53 7.36 20.85 16.13 49.1 21.38 38.47 12.16 5.79
7.52 4.35 4.35 20.4 11.76 26.39 14.39 50.42 23.18 23.99 5.68 6.42
2.02 3.43 3.05 7.97 30.77 37.75 71.72 21.21 32.45 20.63 22.85 7.61
1.89 11.16 6.85 16.96 5.3 21.23 40.81 29.97 26.64 20.64 15.98 3.15
8.55 5.55 9.52 11.95 22.3 30.02 18.64 21.65 21.98 20.9 9.14 12.29
5.99 2.78 6.63 9.32 28.07 16.48 38.37 33.16 8.21 9.4 9.2 7.17
9.7 4.87 5.34 19.03 21.16 11.72 30.75 21.69 49.57 19.86 4.36 1.93
7.47 1.91 6.32 17.26 19.75 15.19 37.86 62.38 18.57 11.74 14.89 8.09
8.7 7.51 1.07 15.87 16.44 24.8 40.01 41.63 26.91 33.13 12.87 10.16
4.49 2.35 1.37 8.9 38.71 29.63 20.02 33.81 48.81 16.91 3.96 2.72
2.79 0.83 5.02 16.5 23.85 11.99 9.76 20.1 26.44 14.12 18.39 4.85
9.58 15 7.31 4.43 6.67 25.01 17.55 20 22.39 3.09 5.57 1.87
5.07 6.32 7.34 23.27 38.65 21.96 42.43 36.74 38.78 12.53 4.75 15.52
4 1.41 11.47 7.55 33.35 27.34 41.57 47.22 44.17 21.35 31.48 4.28
3.67 1.48 4.05 17.37 21.01 11.63 65.81 55.68 15.78 29.39 20.66 3.87
1.3 1.73 3.99 7.81 12.78 15.58 29.22 122.08 75.52 18.63 19.91 8.55
17.66 2.7 5 12.14 26.59 31.73 59.41 24.82 48.3 23.27 9.88 7.73
8.55 7.76 14.67 16.32 9.76 15.58 71.35 48.51 31.83 11.82 16.69 1.74
6.36 0.47 7.84 7.58 28.17 12.96 16.37 23.6 36.49 32.09 7.22 2.65
4.26 1.61 2.64 13.86 54.94 17.74 32.41 18.57 26.06 27.03 18.27 4.75
5.54 4.13 7.68 11.53 7.36 20.85 16.13 49.1 21.38 38.47 12.16 5.79
7.52 4.35 4.35 20.4 11.76 26.39 14.39 50.42 23.18 23.99 5.68 6.42
2.02 3.43 3.05 7.97 30.77 37.75 71.72 21.21 32.45 20.63 22.85 7.61
1.89 11.16 6.85 16.96 5.3 21.23 40.81 29.97 26.64 20.64 15.98 3.15
8.55 5.55 9.52 11.95 22.3 30.02 18.64 21.65 21.98 20.9 9.14 12.29
5.99 2.78 6.63 9.32 28.07 16.48 38.37 33.16 8.21 9.4 9.2 7.17
9.7 4.87 5.34 19.03 21.16 11.72 30.75 21.69 49.57 19.86 4.36 1.93
7.47 1.91 6.32 17.26 19.75 15.19 37.86 62.38 18.57 11.74 14.89 8.09
8.7 7.51 1.07 15.87 16.44 24.8 40.01 41.63 26.91 33.13 12.87 10.16
4.49 2.35 1.37 8.9 38.71 29.63 20.02 33.81 48.81 16.91 3.96 2.72
2.79 0.83 5.02 16.5 23.85 11.99 9.76 20.1 26.44 14.12 18.39 4.85
9.58 15 7.31 4.43 6.67 25.01 17.55 20 22.39 3.09 5.57 1.87
5.07 6.32 7.34 23.27 38.65 21.96 42.43 36.74 38.78 12.53 4.75 15.52
4 1.41 11.47 7.55 33.35 27.34 41.57 47.22 44.17 21.35 31.48 4.28
3.67 1.48 4.05 17.37 21.01 11.63 65.81 55.68 15.78 29.39 20.66 3.87
1.3 1.73 3.99 7.81 12.78 15.58 29.22 122.08 75.52 18.63 19.91 8.55
17.66 2.7 5 12.14 26.59 31.73 59.41 24.82 48.3 23.27 9.88 7.73
8.55 7.76 14.67 16.32 9.76 15.58 71.35 48.51 31.83 11.82 16.69 1.74
6.36 0.47 7.84 7.58 28.17 12.96 16.37 23.6 36.49 32.09 7.22 2.65
4.26 1.61 2.64 13.86 54.94 17.74 32.41 18.57 26.06 27.03 18.27 4.75
5.54 4.13 7.68 11.53 7.36 20.85 16.13 49.1 21.38 38.47 12.16 5.79
7.52 4.35 4.35 20.4 11.76 26.39 14.39 50.42 23.18 23.99 5.68 6.42
2.02 3.43 3.05 7.97 30.77 37.75 71.72 21.21 32.45 20.63 22.85 7.61
1.89 11.16 6.85 16.96 5.3 21.23 40.81 29.97 26.64 20.64 15.98 3.15
8.55 5.55 9.52 11.95 22.3 30.02 18.64 21.65 21.98 20.9 9.14 12.29
5.99 2.78 6.63 9.32 28.07 16.48 38.37 33.16 8.21 9.4 9.2 7.17
9.7 4.87 5.34 19.03 21.16 11.72 30.75 21.69 49.57 19.86 4.36 1.93
7.47 1.91 6.32 17.26 19.75 15.19 37.86 62.38 18.57 11.74 14.89 8.09
8.7 7.51 1.07 15.87 16.44 24.8 40.01 41.63 26.91 33.13 12.87 10.16
4.49 2.35 1.37 8.9 38.71 29.63 20.02 33.81 48.81 16.91 3.96 2.72
2.79 0.83 5.02 16.5 23.85 11.99 9.76 20.1 26.44 14.12 18.39 4.85
9.58 15 7.31 4.43 6.67 25.01 17.55 20 22.39 3.09 5.57 1.87
5.07 6.32 7.34 23.27 38.65 21.96 42.43 36.74 38.78 12.53 4.75 15.52
4 1.41 11.47 7.55 33.35 27.34 41.57 47.22 44.17 21.35 31.48 4.28
3.67 1.48 4.05 17.37 21.01 11.63 65.81 55.68 15.78 29.39 20.66 3.87
1.3 1.73 3.99 7.81 12.78 15.58 29.22 122.08 75.52 18.63 19.91 8.55
17.66 2.7 5 12.14 26.59 31.73 59.41 24.82 48.3 23.27 9.88 7.73
8.55 7.76 14.67 16.32 9.76 15.58 71.35 48.51 31.83 11.82 16.69 1.74
6.36 0.47 7.84 7.58 28.17 12.96 16.37 23.6 36.49 32.09 7.22 2.65
4.26 1.61 2.64 13.86 54.94 17.74 32.41 18.57 26.06 27.03 18.27 4.75
5.54 4.13 7.68 11.53 7.36 20.85 16.13 49.1 21.38 38.47 12.16 5.79
7.52 4.35 4.35 20.4 11.76 26.39 14.39 50.42 23.18 23.99 5.68 6.42
2.02 3.43 3.05 7.97 30.77 37.75 71.72 21.21 32.45 20.63 22.85 7.61
1.89 11.16 6.85 16.96 5.3 21.23 40.81 29.97 26.64 20.64 15.98 3.15
8.55 5.55 9.52 11.95 22.3 30.02 18.64 21.65 21.98 20.9 9.14 12.29
5.99 2.78 6.63 9.32 28.07 16.48 38.37 33.16 8.21 9.4 9.2 7.17
9.7 4.87 5.34 19.03 21.16 11.72 30.75 21.69 49.57 19.86 4.36 1.93
7.47 1.91 6.32 17.26 19.75 15.19 37.86 62.38 18.57 11.74 14.89 8.09
8.7 7.51 1.07 15.87 16.44 24.8 40.01 41.63 26.91 33.13 12.87 10.16
4.49 2.35 1.37 8.9 38.71 29.63 20.02 33.81 48.81 16.91 3.96 2.72
2.79 0.83 5.02 16.5 23.85 11.99 9.76 20.1 26.44 14.12 18.39 4.85
9.58 15 7.31 4.43 6.67 25.01 17.55 20 22.39 3.09 5.57 1.87
5.07 6.32 7.34 23.27 38.65 21.96 42.43 36.74 38.78 12.53 4.75 15.52
4 1.41 11.47 7.55 33.35 27.34 41.57 47.22 44.17 21.35 31.48 4.28
3.67 1.48 4.05 17.37 21.01 11.63 65.81 55.68 15.78 29.39 20.66 3.87
1.3 1.73 3.99 7.81 12.78 15.58 29.22 122.08 75.52 18.63 19.91 8.55
17.66 2.7 5 12.14 26.59 31.73 59.41 24.82 48.3 23.27 9.88 7.73
8.55 7.76 14.67 16.32 9.76 15.58 71.35 48.51 31.83 11.82 16.69 1.74
6.36 0.47 7.84 7.58 28.17 12.96 16.37 23.6 36.49 32.09 7.22 2.65
4.26 1.61 2.64 13.86 54.94 17.74 32.41 18.57 26.06 27.03 18.27 4.75
5.54 4.13 7.68 11.53 7.36 20.85 16.13 49.1 21.38 38.47 12.16 5.79
7.52 4.35 4.35 20.4 11.76 26.39 14.39 50.42 23.18 23.99 5.68 6.42
2.02 3.43 3.05 7.97 30.77 37.75 71.72 21.21 32.45 20.63 22.85 7.61
1.89 11.16 6.85 16.96 5.3 21.23 40.81 29.97 26.64 20.64 15.98 3.15
8.55 5.55 9.52 11.95 22.3 30.02 18.64 21.65 21.98 20.9 9.14 12.29
5.99 2.78 6.63 9.32 28.07 16.48 38.37 33.16 8.21 9.4 9.2 7.17
9.7 4.87 5.34 19.03 21.16 11.72 30.75 21.69 49.57 19.86 4.36 1.93
7.47 1.91 6.32 17.26 19.75 15.19 37.86 62.38 18.57 11.74 14.89 8.09
8.7 7.51 1.07 15.87 16.44 24.8 40.01 41.63 26.91 33.13 12.87 10.16
4.49 2.35 1.37 8.9 38.71 29.63 20.02 33.81 48.81 16.91 3.96 2.72
